FileName,SplineBatch,sex,line,individual,Date,Time,Tags,Scale,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,CS
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_008.tif,Batch1,m,65n,8,3_7_2016,15:23:49,Dmel,0.014,-0.04763256,-0.11364537,-0.2176134,-0.03818587,-0.23529267,0.00964171,-0.14640468,0.08953426,0.1209356,0.0617853,0.1932512,0.05143309,0.0062033,-0.05861754,-0.00104213,-0.01637005,0.08229347,0.00209434,0.079982,0.02053567,0.16428137,0.02295608,0.17001206,-0.00405967,0.19503508,-0.01655166,0.18174526,-0.06776955,0.14640422,-0.10333057,0.09896782,-0.11858985,0.04853069,-0.12278004,-0.00160911,-0.12015415,-0.0931297,-0.10434424,-0.13938062,-0.09022871,-0.18324774,-0.06820821,-0.23282641,-0.01254138,-0.21759219,0.0453323,-0.18953237,0.06953221,-0.1053906,0.09786165,-0.05828116,0.09969056,-0.00926309,0.09571369,0.05314382,0.08620656,0.14981205,0.03954725,0.19371606,0.03371708,-0.02404304,-0.08189846,0.05613393,-0.03753848,0.11178646,-0.02021303,-0.14968659,-0.02561253,-0.080478,-0.01802529,0.03965545,-0.00810302,0.13805731,0.00559292,-0.17775521,0.02359854,-0.12048108,0.02855971,-0.05351766,0.03026101,0.02093713,0.0283093,0.12177431,0.02291196,-0.10180668,0.07812882,-0.04297382,0.07120036,0.01801692,0.06013986,0.08110018,0.04467248,0.15555284,0.06560556,0.00165198,-0.03779457,6.724
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_009.tif,Batch1,m,65n,9,3_7_2016,15:23:49,Dmel,0.014,-0.05203426,-0.11621755,-0.21903455,-0.03451339,-0.23279585,0.01488235,-0.14417172,0.09009172,0.11559706,0.06533234,0.19007287,0.05419847,0.00527654,-0.05920613,0.00248445,-0.01688281,0.08930444,0.00253741,0.08680349,0.01789282,0.15606992,0.02323297,0.16837626,-0.00607014,0.1976674,-0.00588531,0.18311677,-0.06727072,0.150081,-0.10619157,0.10145756,-0.12219925,0.05017157,-0.12718229,-0.00066799,-0.12427341,-0.09289631,-0.10707438,-0.13922778,-0.09182716,-0.18276372,-0.06875705,-0.23074646,-0.01307701,-0.21785042,0.04359474,-0.19003008,0.06805784,-0.10606947,0.09852765,-0.05849606,0.10115426,-0.00897967,0.09740199,0.05384962,0.08741297,0.15039985,0.03815965,0.19215406,0.0333968,-0.02760462,-0.08427937,0.05353543,-0.03978032,0.10981491,-0.0223781,-0.14954102,-0.0238969,-0.07961537,-0.01788043,0.04195961,-0.00963969,0.14086351,0.00540648,-0.17437887,0.02662316,-0.11865572,0.0314837,-0.05344061,0.03239495,0.01905542,0.02971249,0.11729661,0.02033983,-0.0999652,0.0776153,-0.0429821,0.07166331,0.01602626,0.06096308,0.07679054,0.04515325,0.15029692,0.0653617,0.00342581,-0.03810824,6.633
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_010.tif,Batch1,m,65n,10,3_7_2016,15:23:49,Dmel,0.014,-0.04576026,-0.11683518,-0.21915598,-0.03594905,-0.23358731,0.0131194,-0.14248353,0.09099561,0.11753592,0.0656447,0.19194441,0.05526037,0.00500922,-0.05946695,0.0000497,-0.01684929,0.08669842,0.0023206,0.08355527,0.01825706,0.15822461,0.02383769,0.16961123,-0.00309541,0.19352199,-0.01864912,0.18296333,-0.06886359,0.14719576,-0.10442772,0.09961417,-0.12027838,0.04886841,-0.12455418,-0.00161775,-0.12246365,-0.09389212,-0.10747707,-0.14059536,-0.09294346,-0.18418878,-0.06932187,-0.23193198,-0.01251852,-0.21735021,0.04416918,-0.18963701,0.06855989,-0.10577736,0.09886454,-0.05826753,0.1012467,-0.00888422,0.09722974,0.05380684,0.08725093,0.15108324,0.04009809,0.19237338,0.03516323,-0.02392564,-0.08399087,0.05608267,-0.03863427,0.11139137,-0.02005084,-0.15010167,-0.02490159,-0.08067951,-0.01813658,0.04019476,-0.0101849,0.13825754,0.00581267,-0.17526495,0.02517728,-0.1191721,0.0304803,-0.05348937,0.03184344,0.01955718,0.0297336,0.11855244,0.02105823,-0.09891135,0.07748756,-0.0418651,0.07120476,0.01722858,0.06052145,0.07826356,0.04523117,0.15241175,0.06726786,0.00254333,-0.03824357,6.636
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_011.tif,Batch1,m,65n,11,3_7_2016,15:23:49,Dmel,0.014,-0.051013,-0.11537981,-0.21668494,-0.03753658,-0.23330774,0.01323309,-0.14516173,0.09144991,0.11359875,0.06606287,0.19221058,0.05385868,0.00599942,-0.05825309,-0.00491887,-0.01750169,0.08435389,0.00141266,0.08309369,0.01870668,0.16260548,0.02220474,0.16879372,-0.00493156,0.19733183,-0.0108388,0.18269259,-0.06695444,0.14934217,-0.10524907,0.10081943,-0.12045631,0.04984924,-0.12441654,-0.00075077,-0.12226883,-0.09302439,-0.10659389,-0.13955993,-0.09192249,-0.18312535,-0.06870179,-0.23100621,-0.01268026,-0.21806416,0.04432445,-0.19056823,0.06938382,-0.1060563,0.09959117,-0.05845075,0.1012345,-0.00918337,0.09642445,0.05330533,0.08570263,0.15042896,0.03927053,0.19370133,0.03502581,-0.02753521,-0.0826073,0.05407418,-0.03871327,0.11035994,-0.02156699,-0.14914968,-0.02635767,-0.08010988,-0.01910468,0.03999852,-0.00988237,0.13791544,0.00485197,-0.17496877,0.02619227,-0.11821074,0.03134481,-0.05189117,0.03133148,0.02178718,0.0284324,0.1216555,0.02132479,-0.09971821,0.07779295,-0.041438,0.07071551,0.01898005,0.05963539,0.08137055,0.04381952,0.15060261,0.06705764,-0.00097295,-0.03846729,6.583
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_012.tif,Batch1,m,65n,12,3_7_2016,15:23:49,Dmel,0.014,-0.04454327,-0.11732458,-0.21923183,-0.03253645,-0.23177554,0.01470629,-0.15043813,0.0886314,0.11564692,0.06584651,0.19142942,0.05611461,0.00816494,-0.05999755,-0.00127761,-0.01830455,0.0852091,0.00154112,0.08388615,0.01994142,0.15919928,0.02566246,0.17013513,-0.00197963,0.19472842,-0.01782973,0.18256505,-0.06960331,0.14811354,-0.10669846,0.10007099,-0.12320108,0.04900428,-0.1275,-0.00156524,-0.1242686,-0.09312542,-0.10597167,-0.13904861,-0.09045475,-0.18223071,-0.06743111,-0.23010694,-0.01213417,-0.21658198,0.0442678,-0.18926617,0.06925237,-0.10477806,0.09836437,-0.05738488,0.09977006,-0.00824285,0.09516503,0.05423441,0.08496618,0.15184784,0.03953622,0.19305499,0.03505019,-0.0229429,-0.08400199,0.05729087,-0.03895153,0.11250136,-0.02003719,-0.15051862,-0.02339521,-0.08133086,-0.01830906,0.03931373,-0.00992597,0.1367953,0.00643209,-0.17369251,0.02677025,-0.11766446,0.03171485,-0.05218848,0.03182343,0.02058493,0.02932227,0.1193568,0.02233336,-0.10449385,0.07752419,-0.04605072,0.07102433,0.01454717,0.06040177,0.07733285,0.04571651,0.15104015,0.06751758,0.00242604,-0.03954007,6.539
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_013.tif,Batch1,m,65n,13,3_7_2016,15:23:49,Dmel,0.014,-0.04570459,-0.11538403,-0.21649031,-0.04132201,-0.23244145,0.01130582,-0.14650511,0.09191284,0.11359272,0.0658757,0.19368533,0.0510376,0.00307402,-0.05976983,0.00029042,-0.01696763,0.08303853,0.00040734,0.08092365,0.01903437,0.16252937,0.02187807,0.1695539,-0.00381214,0.1932895,-0.01514394,0.1819499,-0.06771325,0.14816861,-0.10558708,0.09970195,-0.11954126,0.04897562,-0.12322303,-0.00141459,-0.12094946,-0.09362473,-0.10646816,-0.14053457,-0.09296915,-0.18504174,-0.07052974,-0.231474,-0.01225382,-0.21668833,0.04367313,-0.19000063,0.06895753,-0.10628443,0.10134918,-0.05838195,0.1034846,-0.00891733,0.09860321,0.05348945,0.0871879,0.14966499,0.03813093,0.19357406,0.03243348,-0.02503223,-0.08177153,0.05572851,-0.03766855,0.11121077,-0.02019485,-0.14897121,-0.02696008,-0.07975399,-0.01903404,0.04026336,-0.00857119,0.13873952,0.00517625,-0.17459994,0.02440796,-0.11811431,0.03044424,-0.05188289,0.03186238,0.02161395,0.02836654,0.12131856,0.02090569,-0.10120994,0.08084681,-0.04259483,0.07355233,0.01811151,0.061896,0.08058865,0.04509066,0.15176415,0.06650731,0.00082212,-0.0384931,6.61
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_014.tif,Batch1,m,65n,14,3_7_2016,15:23:49,Dmel,0.014,-0.04811184,-0.11484795,-0.21814954,-0.03793814,-0.23450753,0.01089862,-0.14514827,0.09039002,0.11514852,0.06675605,0.19009398,0.05465199,0.00435034,-0.06023039,-0.00250779,-0.01657556,0.08439842,0.00244202,0.08248379,0.02000315,0.16596106,0.02232158,0.17021585,-0.00480758,0.19441608,-0.01686562,0.18142992,-0.06750787,0.14729346,-0.10455233,0.09937385,-0.1206114,0.04854418,-0.12442585,-0.00185349,-0.1216624,-0.09356296,-0.10497868,-0.13988746,-0.09058037,-0.18379587,-0.06835014,-0.23283177,-0.01233298,-0.21711634,0.0443857,-0.18951956,0.06871858,-0.10595103,0.09910591,-0.0585464,0.1015732,-0.00923822,0.09773236,0.05335571,0.08781203,0.15019961,0.04037927,0.19127751,0.03506813,-0.02503584,-0.0825567,0.05572892,-0.03827214,0.11153975,-0.02063294,-0.15007366,-0.02683627,-0.08128819,-0.01898526,0.03826962,-0.0087686,0.1361986,0.00497385,-0.17652673,0.02405768,-0.11916083,0.02908127,-0.05204657,0.03106438,0.02261681,0.02910958,0.12367508,0.02209007,-0.09860953,0.0775007,-0.03973859,0.07067517,0.02143105,0.06023486,0.08392447,0.04286226,0.15024979,0.06695487,0.00103164,-0.03852413,6.694
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_015.tif,Batch1,m,65n,15,3_7_2016,15:23:49,Dmel,0.014,-0.05054648,-0.1146361,-0.2174099,-0.0369594,-0.23126559,0.01161677,-0.14838399,0.0894833,0.11523525,0.06674824,0.1922279,0.05390924,-0.00136572,-0.06162784,-0.00775264,-0.01680775,0.08069594,0.0020445,0.08029939,0.01870375,0.16679358,0.02207956,0.16979828,-0.00304426,0.19543078,-0.01442495,0.18228176,-0.06733843,0.14899376,-0.10535624,0.10067848,-0.12190011,0.04961974,-0.12511094,-0.00085943,-0.12197772,-0.0928291,-0.10578092,-0.13943303,-0.0917444,-0.18344053,-0.06917235,-0.2300948,-0.01213133,-0.21556043,0.04314025,-0.18873128,0.06797502,-0.10556304,0.10005732,-0.05788364,0.10262344,-0.00843524,0.09832711,0.05409179,0.08757223,0.15115149,0.04022141,0.19313,0.03466273,-0.02796399,-0.0819241,0.05399331,-0.03770401,0.11012025,-0.01894827,-0.1502742,-0.02637095,-0.08100079,-0.01909716,0.03941993,-0.00874399,0.13775906,0.00623849,-0.17370575,0.02467433,-0.11671105,0.03007094,-0.05006086,0.03068449,0.0239761,0.02789287,0.12435364,0.02153833,-0.10141511,0.07758862,-0.04176278,0.07106104,0.02007883,0.06013812,0.08392491,0.04431856,0.15140779,0.06683979,-0.0030126,-0.03940925,6.766
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_016.tif,Batch1,m,65n,16,3_7_2016,15:23:49,Dmel,0.014,-0.04460551,-0.1144416,-0.21728218,-0.03874487,-0.23588017,0.01059333,-0.14893787,0.08949809,0.11766218,0.06380533,0.19032552,0.05235299,0.0079954,-0.05895925,0.00042049,-0.01692109,0.08892463,0.00186858,0.08668932,0.01942081,0.1589201,0.02338103,0.17043459,-0.00369604,0.19458803,-0.01794327,0.18271037,-0.0691446,0.14721538,-0.10574087,0.09899306,-0.12005278,0.04833705,-0.12381558,-0.0019102,-0.12077734,-0.09343202,-0.10399658,-0.13955559,-0.08942636,-0.1833525,-0.0674286,-0.23363775,-0.01222013,-0.21778596,0.04582923,-0.18969971,0.07012033,-0.10529801,0.09871698,-0.05799725,0.10061454,-0.0087908,0.09671435,0.05381982,0.08712835,0.15038165,0.03904064,0.19118122,0.03205747,-0.02249321,-0.08180416,0.05756531,-0.0379631,0.11252979,-0.01961346,-0.14891281,-0.0256367,-0.0797754,-0.01799844,0.04051217,-0.00959927,0.13820494,0.00648513,-0.17653634,0.02359991,-0.12008623,0.02978297,-0.05385585,0.03163187,0.01981575,0.02974642,0.11953169,0.02176404,-0.10272293,0.07728313,-0.04441519,0.07125507,0.01620855,0.06150138,0.07828861,0.04495557,0.15192683,0.06491598,0.00378103,-0.03813944,6.598
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_017.tif,Batch1,m,65n,17,3_7_2016,15:23:49,Dmel,0.014,-0.04964055,-0.11633266,-0.2157383,-0.03701261,-0.23261152,0.01149515,-0.14685072,0.09032843,0.11466028,0.06593055,0.19418057,0.05295535,0.0051001,-0.05986645,-0.00042182,-0.01702575,0.0853455,0.00204889,0.08293649,0.01898656,0.15940402,0.02404732,0.16898261,-0.00294543,0.19367427,-0.0140169,0.18111442,-0.06773416,0.14908591,-0.10672505,0.10050772,-0.12418982,0.04907915,-0.12753422,-0.00160116,-0.12397093,-0.09361436,-0.10657263,-0.13989851,-0.09138489,-0.18313033,-0.06791873,-0.22981781,-0.01190154,-0.21788104,0.04443065,-0.190392,0.06943922,-0.10579502,0.09888713,-0.05826537,0.10081162,-0.00887441,0.09682407,0.05389272,0.0869808,0.15099597,0.0394172,0.19405178,0.03592031,-0.02630805,-0.08379898,0.0544614,-0.03850622,0.11026874,-0.0195904,-0.14774594,-0.02546448,-0.07886884,-0.018603,0.04103377,-0.00976912,0.13817136,0.00713928,-0.1746963,0.02516059,-0.11855362,0.03116011,-0.05278386,0.03223112,0.02032141,0.03000178,0.11940796,0.0216047,-0.10048206,0.07897179,-0.04259807,0.07206372,0.01755818,0.06167033,0.07925024,0.04517912,0.15198638,0.06593555,0.0010987,-0.03875737,6.653
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_018.tif,Batch1,m,65n,18,3_7_2016,15:23:49,Dmel,0.014,-0.04735956,-0.11734857,-0.21652455,-0.03808827,-0.23332393,0.01093224,-0.14613351,0.09180915,0.11698967,0.06367832,0.19150666,0.05164801,0.00915048,-0.05814761,0.00579718,-0.01582687,0.08734754,0.00254111,0.08477806,0.01868792,0.15593348,0.02421383,0.16980496,-0.00325234,0.19460331,-0.01444242,0.18197406,-0.06869356,0.14768011,-0.10603056,0.09940454,-0.12080129,0.04854731,-0.12568275,-0.00207974,-0.12359868,-0.09433748,-0.10745148,-0.14078088,-0.09230761,-0.18419986,-0.06869539,-0.23090816,-0.0120321,-0.21839885,0.0446343,-0.19129042,0.0702106,-0.10623065,0.0996617,-0.05861588,0.10115072,-0.00925349,0.09676868,0.0534632,0.08669362,0.14997278,0.03745442,0.19241625,0.03324617,-0.0241573,-0.08438921,0.05587873,-0.03823119,0.11172937,-0.02007404,-0.14742955,-0.02574997,-0.07841919,-0.01793592,0.04158693,-0.00864066,0.13955144,0.00597875,-0.17510323,0.02479376,-0.1193671,0.0309882,-0.05397184,0.03308028,0.01885419,0.03152037,0.11742903,0.02097435,-0.10124004,0.0792728,-0.04393728,0.07300837,0.01545592,0.06233042,0.07652482,0.04617236,0.15174598,0.06357525,0.00493647,-0.03760521,6.667
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_65n_019.tif,Batch1,m,65n,19,3_7_2016,15:23:49,Dmel,0.014,-0.04446572,-0.11280016,-0.21804319,-0.03956561,-0.23564085,0.01006837,-0.15024698,0.08847482,0.11811125,0.06439357,0.19446272,0.05430065,0.00804653,-0.05805652,0.00245337,-0.01603205,0.08171811,0.00120012,0.08404428,0.02025286,0.16447255,0.02265009,0.16843873,-0.0045965,0.19303067,-0.01978807,0.18030827,-0.06836475,0.14597466,-0.10494783,0.09825582,-0.12070057,0.04770898,-0.12352735,-0.00222363,-0.11950907,-0.09323526,-0.10240878,-0.13932592,-0.08877459,-0.18354912,-0.06809592,-0.23373418,-0.01253453,-0.21774076,0.04552699,-0.18985892,0.07002847,-0.10536976,0.0972776,-0.05838884,0.09867383,-0.00949636,0.09466779,0.05283404,0.08537506,0.14885898,0.0378979,0.19409308,0.03517708,-0.02173913,-0.08123058,0.05673913,-0.03724292,0.11135386,-0.02037685,-0.15052791,-0.02488762,-0.08087559,-0.01908355,0.03974492,-0.00857869,0.13824415,0.00659097,-0.17689272,0.02388924,-0.11965801,0.02994849,-0.05257846,0.03164688,0.02194143,0.02882481,0.12291373,0.02232856,-0.10359428,0.0775468,-0.04404803,0.07115955,0.01767032,0.06027074,0.08149677,0.04486501,0.1537842,0.06530047,0.00453306,-0.03723422,6.671
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_67n_001.tif,Batch1,m,67n,1,3_7_2016,15:23:49,Dmel,0.014,-0.04151709,-0.11935533,-0.21626554,-0.03502112,-0.23104074,0.01575792,-0.14830975,0.09221808,0.11419118,0.06619565,0.18998103,0.05350524,0.00823475,-0.06451839,0.00383476,-0.01895317,0.09319823,0.00343452,0.08977525,0.01915333,0.15477468,0.02185751,0.16828153,-0.0040213,0.19243278,-0.01490833,0.18162344,-0.06788493,0.14718854,-0.10461235,0.09937551,-0.12087968,0.04841726,-0.12619117,-0.00233137,-0.12424227,-0.09496339,-0.10915259,-0.14177272,-0.09384596,-0.18472322,-0.06875903,-0.22831962,-0.01092719,-0.21887372,0.04481681,-0.19191615,0.07060094,-0.106921,0.10108296,-0.05909616,0.10294713,-0.00957453,0.09857225,0.05313816,0.08793057,0.14929486,0.03866403,0.19064833,0.03488471,-0.01974502,-0.08737944,0.05766181,-0.04139155,0.11160572,-0.02207352,-0.14717055,-0.02445957,-0.0785379,-0.01836191,0.04116022,-0.01068442,0.1377332,0.00615021,-0.17209349,0.02690187,-0.11684717,0.03193352,-0.05210997,0.03322013,0.01976903,0.02951918,0.11715336,0.02037249,-0.10386739,0.08091198,-0.04637036,0.07343761,0.01315976,0.06174511,0.0749819,0.04672337,0.14995283,0.06706263,0.00479873,-0.04197652,6.994
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_67n_002.tif,Batch1,m,67n,2,3_7_2016,15:23:49,Dmel,0.014,-0.04723213,-0.11728025,-0.21780533,-0.03562704,-0.23200922,0.01535682,-0.14146545,0.09228541,0.11321921,0.06783045,0.19098953,0.0534995,0.00559257,-0.06259183,0.00134966,-0.01856747,0.08886632,0.00195909,0.08650907,0.0191778,0.15594767,0.02217507,0.16742837,-0.00549036,0.19621859,-0.01044908,0.18104132,-0.0665389,0.14863908,-0.10458975,0.10064884,-0.12141841,0.04952039,-0.12515981,-0.00115575,-0.12279877,-0.0939453,-0.10916474,-0.14114155,-0.09475582,-0.18469497,-0.07013156,-0.22977692,-0.01213986,-0.21834453,0.04419076,-0.19075534,0.06908203,-0.10646881,0.09976605,-0.05874819,0.10244629,-0.00910712,0.09877811,0.05381458,0.08865091,0.14928311,0.03789415,0.19266731,0.03298114,-0.02386571,-0.08582996,0.0550231,-0.04082465,0.10982437,-0.02220594,-0.14864043,-0.0264218,-0.07891728,-0.02052826,0.04227,-0.01035585,0.14083426,0.00601076,-0.17451824,0.02847745,-0.1187466,0.03204606,-0.0536177,0.03288807,0.01882446,0.03037381,0.11679857,0.02092288,-0.09843919,0.07919255,-0.04193484,0.07215252,0.01669094,0.06136247,0.07750237,0.04684669,0.14988199,0.06738357,0.00194494,-0.04086027,6.861
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_67n_003.tif,Batch1,m,67n,3,3_7_2016,15:23:49,Dmel,0.014,-0.04195503,-0.11904134,-0.21544125,-0.03864966,-0.23093629,0.01514865,-0.1424829,0.09411798,0.11267604,0.0679496,0.18985518,0.05346234,0.00525082,-0.0667863,-0.00074078,-0.02003429,0.08592286,0.00333475,0.08597378,0.02035976,0.15685346,0.02361631,0.16854519,-0.00361535,0.19370939,-0.01677089,0.1815616,-0.06767109,0.14726904,-0.10400966,0.09985426,-0.12109823,0.04879799,-0.12586666,-0.0019826,-0.12379712,-0.0948755,-0.10966275,-0.14222352,-0.09517402,-0.18587656,-0.07016501,-0.22890877,-0.0111178,-0.21827072,0.04455155,-0.19148013,0.07028304,-0.10674602,0.10164389,-0.05874844,0.10390087,-0.00901207,0.09974742,0.05393448,0.08912969,0.15026498,0.03849218,0.19089774,0.03446435,-0.0197976,-0.08767815,0.05738556,-0.04121529,0.11126018,-0.02132398,-0.14780459,-0.02622088,-0.07914066,-0.01925246,0.0402828,-0.01042537,0.13710071,0.00619069,-0.17340105,0.02781859,-0.11774513,0.03207796,-0.05271814,0.03274527,0.01955686,0.03016701,0.11744339,0.02249253,-0.09829777,0.08174019,-0.04159615,0.07382845,0.01712409,0.06200705,0.07786113,0.04609259,0.14919793,0.06777909,0.00160218,-0.04356552,6.781
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_67n_004.tif,Batch1,m,67n,4,3_7_2016,15:23:49,Dmel,0.014,-0.04506342,-0.11677073,-0.21735317,-0.03438851,-0.23426898,0.01378425,-0.14652034,0.09016752,0.11442793,0.066711,0.19169268,0.05353326,0.00677475,-0.06465615,-0.00074019,-0.01978214,0.08894256,0.00317604,0.08819752,0.01965706,0.15768053,0.02286329,0.16841477,-0.00372216,0.19293715,-0.01579362,0.18373866,-0.06901097,0.14712993,-0.10402189,0.09963825,-0.12015001,0.04893318,-0.12463119,-0.00151502,-0.12269136,-0.09327447,-0.10586355,-0.13917967,-0.09022966,-0.18201089,-0.06666498,-0.23110247,-0.01209902,-0.21834119,0.04599809,-0.19016003,0.07072859,-0.10511773,0.09794395,-0.05794574,0.09958031,-0.00880775,0.09602256,0.05383753,0.08708021,0.15076801,0.03990535,0.19205899,0.03312692,-0.02075211,-0.08664654,0.05665998,-0.04029198,0.11095023,-0.0207788,-0.14880354,-0.02657121,-0.07968459,-0.02176051,0.04061072,-0.01116065,0.13791669,0.00645053,-0.17566217,0.02621049,-0.11947748,0.0309822,-0.05372464,0.03293718,0.01952359,0.03143942,0.1184378,0.0217161,-0.10176398,0.07965603,-0.04405316,0.07307043,0.01575012,0.0621772,0.07778915,0.04761,0.15110038,0.06779888,0.00141162,-0.04264124,6.994
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_67n_005.tif,Batch1,m,67n,5,3_7_2016,15:23:49,Dmel,0.014,-0.04404172,-0.11800702,-0.21734425,-0.03685469,-0.23249308,0.012146,-0.14441023,0.09159581,0.11489902,0.06655096,0.18994729,0.05192381,0.00663031,-0.06344035,0.00304103,-0.01884441,0.09243478,0.00376828,0.09060418,0.02024782,0.15842975,0.02068986,0.16939414,-0.00463038,0.19323548,-0.01558787,0.17993377,-0.06711071,0.14517964,-0.10223682,0.09810052,-0.11813295,0.04774776,-0.124475,-0.00271708,-0.12281666,-0.09514259,-0.10892489,-0.14204619,-0.09429513,-0.18560031,-0.06991526,-0.22991974,-0.01161063,-0.21861152,0.04443852,-0.19114185,0.06922938,-0.10717885,0.09980119,-0.05962806,0.10247909,-0.01017203,0.09876778,0.05248498,0.08859333,0.14835769,0.03927172,0.19088257,0.0327212,-0.02134268,-0.08606773,0.05682984,-0.03976601,0.11139686,-0.02040851,-0.14806953,-0.02616849,-0.07911517,-0.01963993,0.04076566,-0.01011398,0.1382776,0.00584426,-0.17534266,0.02720807,-0.11909344,0.03129297,-0.05335191,0.03319917,0.01982964,0.03042982,0.11861451,0.02137278,-0.09939065,0.08126878,-0.04191191,0.07361897,0.01753724,0.06161395,0.07931574,0.04648458,0.15026688,0.0657746,0.0039286,-0.04128527,6.934
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_67n_006.tif,Batch1,m,67n,6,3_7_2016,15:23:49,Dmel,0.014,-0.04227771,-0.11909754,-0.21896178,-0.03610807,-0.23480075,0.01246773,-0.1423062,0.09110928,0.11872645,0.06779426,0.18761254,0.05099409,0.01425562,-0.06318032,0.01022911,-0.01974375,0.09351285,0.00317607,0.09103147,0.02163783,0.1540429,0.02256391,0.16644781,-0.00428538,0.18994953,-0.01876592,0.17858135,-0.06795918,0.14478359,-0.10433679,0.09726693,-0.11998022,0.04670254,-0.1267097,-0.00397475,-0.124682,-0.09580672,-0.10713195,-0.14195002,-0.09158988,-0.18532384,-0.06813814,-0.23237027,-0.01143926,-0.21873616,0.04521918,-0.19061727,0.06908389,-0.10694355,0.09872074,-0.05964764,0.1019027,-0.01019482,0.09922751,0.05277708,0.09057323,0.14878289,0.03993247,0.18817477,0.03421128,-0.01728191,-0.08923789,0.05718523,-0.04101834,0.11028553,-0.02059041,-0.14871111,-0.02684445,-0.07974234,-0.02087163,0.04079116,-0.01271308,0.13748752,0.00607755,-0.17524692,0.02507833,-0.11968176,0.03157618,-0.05437225,0.0343877,0.01850869,0.03337195,0.11663374,0.02239988,-0.09841638,0.08032441,-0.04193542,0.07476375,0.01651201,0.06397191,0.07682111,0.04861588,0.1520947,0.0670961,0.01010247,-0.04185387,6.455
C:\Waiting_wings\Maria\splininghome\Batch1\african_m_67n_007.tif,Batch1,m,67n,7,3_7_2016,15:23:49,Dmel,0.014,-0.04552945,-0.11908232,-0.21708907,-0.03474676,-0.22980226,0.01416761,-0.14473654,0.09190086,0.11535227,0.06785098,0.19157582,0.05409723,0.00615271,-0.06578352,-0.00155378,-0.01946981,0.09352337,0.00339046,0.08832524,0.0204274,0.15607429,0.02381393,0.16799004,-0.00200362,0.19223962,-0.01886952,0.18047716,-0.06834227,0.14592628,-0.10430425,0.09836426,-0.11952564,0.04775358,-0.12490353,-0.00280951,-0.12367479,-0.09565134,-0.11050866,-0.14287498,-0.09544594,-0.18582379,-0.06965862,-0.22804024,-0.01096106,-0.21706617,0.04364974,-0.19075833,0.06923638,-0.10665611,0.10000654,-0.0590216,0.10233619,-0.00951627,0.09866371,0.05336272,0.08897156,0.15001471,0.03984541,0.19175181,0.03475241,-0.0217544,-0.08816335,0.05614724,-0.04117979,0.11049068,-0.02056457,-0.1483867,-0.02537494,-0.07923523,-0.02002976,0.04100083,-0.01006003,0.13872053,0.00579032,-0.17159647,0.026076,-0.11632672,0.03118715,-0.05162706,0.03235959,0.020323,0.03021487,0.11773603,0.02221715,-0.1001534,0.08015331,-0.04304758,0.07371321,0.01624978,0.06347626,0.07760012,0.0488236,0.15155829,0.06865532,0.00034663,-0.04312443,6.822
